address	balance	code_hash	data_hash	jetton	last_transaction_lt	owner	owner_friendly	wallet_friendly
0:CC2AECF573366173D5119BFD6D01221611B6F1C43227407F83C126270079FFB3	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	236FNslGspHUDKCn9YIQH5Dxu8phpnxEzSQYv3MKw6E=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51372203000001	0:A93A37730BA59CE3B1B5A24584938254AE83ED8958B8C3A37694787C9BC8EF92	UQCpOjdzC6Wc47G1okWEk4JUroPtiVi4w6N2lHh8m8jvkgFP	EQDMKuz1czZhc9URm_1tASIWEbbxxDInQH-DwSYnAHn_s7A-
0:800CE3BF68D82924D4EB60B973DAAE6BBCACD82457D4DE952F6EC42BA5D25565	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	JLjzxsi/CuaQrW0XwFhp2R6crWE7339QOAHVn4JrQkI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51372310000001	0:066723253E52480B09546374B4F948D4EFA099C3F25929680E7402D5B2981E70	UQAGZyMlPlJICwlUY3S0-UjU76CZw_JZKWgOdALVspgecJtc	EQCADOO_aNgpJNTrYLlz2q5rvKzYJFfU3pUvbsQrpdJVZcOb
0:89BF3D1DD7417B9F747EF85B63DABD87C20230596FBF154112E585A748E1F8A4	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	a2lNF5x8NqRWRWZf9qfDGQxVPOEh+Nch87/pNjKA1fs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51372320000001	0:D600418BD38CD1234EF7A16F96E5A0151FC9A2AD9DD2C5AFF4C4101797C98969	UQDWAEGL04zRI073oW-W5aAVH8mirZ3Sxa_0xBAXl8mJaaFn	EQCJvz0d10F7n3R--Ftj2r2HwgIwWW-_FUES5YWnSOH4pPSs
0:7594C6DFD2A37F326740F54C9D0D5E0D591D736C4B23E2DAC2DC5B3EA3C3724E	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	55zrs1a/eCjfqCNsBcOcN8zBFRGfJE4JKU9bjvufoTs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51173370000001	0:C38ECC7B5CC27D757FE80D0DA2C7D46053610F0B3F2462FA17F6B30DE45492DE	UQDDjsx7XMJ9dX_oDQ2ix9RgU2EPCz8kYvoX9rMN5FSS3mTK	EQB1lMbf0qN_MmdA9UydDV4NWR1zbEsj4trC3Fs-o8NyTtlq
0:4505621C63BECEE8E3D28BEF616D4020DC96D6A2162EC9BFAC3B3CFE87C0AFBB	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	cpigQ1b99RlUdwslRDAnk7DzMyXFfejuFBNLWWwusEE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51173425000003	0:4A20EEC390C8FC95FDFB987960C7B62CF2DECB5E535E42B515A04C0CAB0B92E1	UQBKIO7DkMj8lf37mHlgx7Ys8t7LXlNeQrUVoEwMqwuS4aVA	EQBFBWIcY77O6OPSi-9hbUAg3JbWohYuyb-sOzz-h8Cvu97N
0:C5C9D7E97DF559A4B4B20604E8D8151E62B708119615C97AAF794D94500C67A6	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qP4izvOtCc1ycyVxb1YQO36FobpNrmaWgUz72zIq668=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51173723000003	0:ECE31A3845316EF091674E8A627AD3E7FB83B6297F3D8F8FBCFB15F5B4F6E287	UQDs4xo4RTFu8JFnTopietPn-4O2KX89j4-8-xX1tPbih0ew	EQDFydfpffVZpLSyBgTo2BUeYrcIEZYVyXqveU2UUAxnpocO
0:E5A315E3FA742118CBD908BAAAEBC9E9D5DDE5574612E6426376E72A14CA1CFA	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	fQsbwKIaXuDaUmjntNinrDnMXnYG8V5ordIPO/Z+2yI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51372920000001	0:799FC4E9CE1B2134B305E570B7ABC2637EA1DD62C9369AA8D15DBF9D9AF53F4B	UQB5n8TpzhshNLMF5XC3q8JjfqHdYsk2mqjRXb-dmvU_Szyb	EQDloxXj-nQhGMvZCLqq68np1d3lV0YS5kJjducqFMoc-jbS
0:7880DF3836C088A0401E33AF1966889E5E70A19A31C0954EB9DB46B9F65F04C7	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	1/pc2yaEhJC+ofq6IC8sshsVKN5gYgwLeQSgUiHWvNs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51487957000001	0:36079369408B6ADD2259711828394684436C32CEE43F3DE7DB208529D8E145FA	UQA2B5NpQItq3SJZcRgoOUaEQ2wyzuQ_PefbIIUp2OFF-ssc	EQB4gN84NsCIoEAeM68ZZoieXnChmjHAlU6520a59l8Exx6b
0:0DC56C268A1DE60DB8D60BE7A27B71BDD9BD58E9BECC1064818CF4239936E3F8	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	XnfKErxelDYebYkuQ3ELkOrhPN9lljwkvhrBiAAcm2A=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51373189000001	0:561D7F9FFB06B6BD892D3A05F8ACC193749D541EC7C548B72A5F1E18476E85F7	UQBWHX-f-wa2vYktOgX4rMGTdJ1UHsfFSLcqXx4YR26F9-fK	EQANxWwmih3mDbjWC-eie3G92b1Y6b7MEGSBjPQjmTbj-PDA
0:434C603306DE0BDCD67C2D8C34250E989345484EEFD83BC987A680EF64FE0267	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qOplOMOA7SqTfmC8uzD63PR6iTzY5p/o5w1HcQEZPSQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51373343000001	0:FE6F15F46B41B290A9344AF15A31F406EF26B0A434D1ACE9FA27075C0AD074C7	UQD-bxX0a0GykKk0SvFaMfQG7yawpDTRrOn6JwdcCtB0x_dT	EQBDTGAzBt4L3NZ8LYw0JQ6Yk0VITu_YO8mHpoDvZP4CZzsC
0:AEDA22B1FD4F9AD4EB2E46AB133D949F5F92552415E8EB770DC98345882F92A7	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	aDBlD7RsVt7VusgLPb9+xwNEt2Voohk9tyqjTSN2fE4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51174619000001	0:3CFCE369EBA03DE6D9B0AC4434FD552C9C161CED2483E0FE40EA0E9F3E30A1B4	UQA8_ONp66A95tmwrEQ0_VUsnBYc7SSD4P5A6g6fPjChtCS8	EQCu2iKx_U-a1OsuRqsTPZSfX5JVJBXo63cNyYNFiC-Sp9sZ
0:F25668603780123A4A3138F4F031624ADAAFB9A5CC00A0E0D13D6EDCC1127A1E	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	iCUt5uhdSWrRt4Lvilq4kMXQFAnrwP61pIdZYKO6MzQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51174634000001	0:6487131846C5012AFF90082756093251469508A7DED88DBEE122A725F25CC4A8	UQBkhxMYRsUBKv-QCCdWCTJRRpUIp97Yjb7hIqcl8lzEqKs1	EQDyVmhgN4ASOkoxOPTwMWJK2q-5pcwAoODRPW7cwRJ6HqZU
0:F5561087CA75DF8FD7F1B932BA5E24E935BBB2E40F321204C7D074A3DCE59FDD	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	OAqGFec22ShqbxQH3Hi/3cjsUheu/mh8BhAtloWQhwc=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51373630000003	0:DF38ED531267E6C7DFD4F82D79893B4FE450843D620655CFC8E62398165AB012	UQDfOO1TEmfmx9_U-C15iTtP5FCEPWIGVc_I5iOYFlqwEiUN	EQD1VhCHynXfj9fxuTK6XiTpNbuy5A8yEgTH0HSj3OWf3RoL
0:2A82D94A781D06D3C3F1F83A83740ABD34F1E3FB80D85723BEB230043FEB4195	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	WlPYIWH9te7VMMxBBTGSbvz0QokwIielvCioGw5MQo4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51174951000001	0:C5E99E1E331DA0BE018A12EAD49A90107C3A07B4911E3AB09FFEFCE0FB57940B	UQDF6Z4eMx2gvgGKEurUmpAQfDoHtJEeOrCf_vzg-1eUCweC	EQAqgtlKeB0G08Px-DqDdAq9NPHj-4DYVyO-sjAEP-tBlW1B
0:F5D1F6A39FF77ECA78BF10DE6798DEFBC352DF5A2A6DAC9D70B4BEF26E282CC4	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	j1jfrUPTQSFoynff/4JtVZI11MvhdeDljUpDTYSgol0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51175021000001	0:53A9FB49BD637AA896553B9B3D3BB240262BBDA2463F00148DE1F7EA3DD5B3D5	UQBTqftJvWN6qJZVO5s9O7JAJiu9okY_ABSN4ffqPdWz1WBu	EQD10fajn_d-yni_EN5nmN77w1LfWiptrJ1wtL7ybigsxA47
0:B09F893DE5EE9E7A4D1B607B4E55EEB468416B84FA7B6317D5D04818B3B0C731	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Lp8Ex46ahGmcRq8w19o4ZI0ZPGKfBBmO4vADTDrOC1g=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51489349000004	0:9096851857BCD8FB1F312207B15D66FE1207DE996647A218A5A803C552DE46CF	UQCQloUYV7zY-x8xIgexXWb-EgfemWZHohilqAPFUt5Gz7Oq	EQCwn4k95e6eek0bYHtOVe60aEFrhPp7YxfV0EgYs7DHMeWJ
0:3DBDCF267A76D60E619888788242D106EC2473E0814974D90A4B5CE7103A9173	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qTxSahzjoJq2s8PBNb9wOknpfasyagDspzyxP2Nn2WA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51373919000001	0:ADBFEAA9B50D4C892F3D44AF09F5E03C9F6288E103F95A8E7D46F41DD4D57A9C	UQCtv-qptQ1MiS89RK8J9eA8n2KI4QP5Wo59RvQd1NV6nLIA	EQA9vc8menbWDmGYiHiCQtEG7CRz4IFJdNkKS1znEDqRcyIR
0:3932B9614421F284C50321251CA02B193B2DD03A07A50D6B67F22F14EC7EE58F	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	vPCvSTmTOC+flw5vDLcg6kKQoyq0B5nB1ErrZCK2rHY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51291698000001	0:47D71525C4BC7DF0A4BB57461FFAF90CF224288E8A67B45502D56E3AC0A8313B	UQBH1xUlxLx98KS7V0Yf-vkM8iQojopntFUC1W46wKgxO8u6	EQA5MrlhRCHyhMUDISUcoCsZOy3QOgelDWtn8i8U7H7lj_-C
0:FCC3D6E72ED2ACEEB9500A01547C58CC14D115C22D3CC3C40AA20EF5B0D05D53	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	I2hUTu1yoNari7uysZTZ4ZuBuSydrL2xLLwq9nXPCHI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51846008000001	0:6D52E1E3F7A0773EC7F8A3375684F598003EA7F984CAE7CE5E8E0F244813DA63	UQBtUuHj96B3Psf4ozdWhPWYAD6n-YTK585ejg8kSBPaY9zv	EQD8w9bnLtKs7rlQCgFUfFjMFNEVwi08w8QKog71sNBdUxkm
0:30E9DC357EDE0C5090245AD73069D164B4BFB30696C3A79951100F26BB67AB0D	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	NJf2lUaZulrhkRKsj3h6IJEjqF+mP0j2I0QRuMJc0Hw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51175758000001	0:EE5395F5CF7A27A2431505149387AF4E4897869D2E1880D56EA364FDCAE1FB96	UQDuU5X1z3onokMVBRSTh69OSJeGnS4YgNVuo2T9yuH7lope	EQAw6dw1ft4MUJAkWtcwadFktL-zBpbDp5lREA8mu2erDYaF
0:3FA2B7F32DAFD3F317D0071365DF7D5281D334C39152AFCAE6B0EF22BDDA05A1	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	76AgSXeBZ4uRwxmOgzKN/OUJWXQJfPRjInkhWpV8Aos=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51374585000001	0:A9FA0EAC1FDAD07637C828E544DD4DCE8209C389EE6D69D1EEA179F5F84C70EF	UQCp-g6sH9rQdjfIKOVE3U3OggnDie5tadHuoXn1-Exw75m4	EQA_orfzLa_T8xfQBxNl331SgdM0w5FSr8rmsO8ivdoFoWu6
0:9FC89C7CD486D5E3C7A0FE033E7C07FC2DA57B8214393173753663B1C7A25CC3	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	LooxTny9UxlGy2MVTzfzJHYVFBpo84t/FRL3+TTCF0A=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51917407000001	0:754C00FFE40EB0058A30892317632712219ECCECBABFCB4DCE41D359508EA65B	UQB1TAD_5A6wBYowiSMXYycSIZ7M7Lq_y03OQdNZUI6mWz7x	EQCfyJx81IbV48eg_gM-fAf8LaV7ghQ5MXN1NmOxx6Jcw5HA
0:543465D3DE93779E72F537A8BAAB0F521AFF40D5F6E19175BF41BF3256FD7B35	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	1gbiTOrd+yJtMO/lUxy/017fu/FfA4Bir7WSx5Vi7kg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51305634000001	0:8B773FCF32CDA5B95E73396890183A321FA088102B2479394817E28663451313	UQCLdz_PMs2luV5zOWiQGDoyH6CIECskeTlIF-KGY0UTE13w	EQBUNGXT3pN3nnL1N6i6qw9SGv9A1fbhkXW_Qb8yVv17NVN9
0:BF14FE8908E6844ED8FA7D115F69D361CCB7D078617387B1B2D2E8FFB06CBB0B	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	3cBeKITb4MkrOnXlNMgPgSkUFBFZnWCTZZZ2Lz/Badk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51895180000003	0:B12AA1A87E788C078F0652A2FDAC03A72038E6BD8FC025B1B64EB9B3B607F2FD	UQCxKqGofniMB48GUqL9rAOnIDjmvY_AJbG2Trmztgfy_Xxq	EQC_FP6JCOaETtj6fRFfadNhzLfQeGFzh7Gy0uj_sGy7C0ic
0:C6DDB5B70019B58B159C68D7E0872F469636340FB0B2B3B302894762D9DD4D3D	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	+k+1VXKFY4rfxlugisgtWxUWtAQnfri0ZhSFGgPIlJ8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51374844000001	0:331D5DA4A4BDF539436DEFBB0B3515379FF7D5037AD1A83333E3738F8FE78D84	UQAzHV2kpL31OUNt77sLNRU3n_fVA3rRqDMz43OPj-eNhKcH	EQDG3bW3ABm1ixWcaNfghy9GljY0D7Cys7MCiUdi2d1NPfSV
0:BF7ECF45CFFF3FD8F572DDD76B76A740266B77B7EDF15F273FB7C13027F12847	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	zSBYovEMKCl0hlFcGJ41AGAur1N49fC2i5uB+dunqZw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51491171000001	0:01A03E839C936F30AD6DECAF24B4AB24CFE4B18C7756FD52779B4E0310BAD5F6	UQABoD6DnJNvMK1t7K8ktKskz-SxjHdW_VJ3m04DELrV9pWJ	EQC_fs9Fz_8_2PVy3ddrdqdAJmt3t-3xXyc_t8EwJ_EoR00V
0:6CD37590A9AD72C72605BAEDDCCAE47BE68769FC28489AF9202A1DCA1F54EE3C	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	uHinjrrBr+HobEDc0AkaizkCedaFBxYzjSBOokjF6/0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51730660000001	0:2EFE102816A0BC15E6D7C182C9F7776F086AAE335703D1638EBCA9ED7CAFDB6B	UQAu_hAoFqC8FebXwYLJ93dvCGquM1cD0WOOvKntfK_baz3G	EQBs03WQqa1yxyYFuu3cyuR75odp_ChImvkgKh3KH1TuPO7d
0:3D8BD3DDF5E4C5EA9CDFC690AA271D3E44A92C5CE754202487A9D4A6D8226C12	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	1O4mm0kMDFXM6DIr5B3MJMNAj77ZSuRjb+8jtkYLbJ4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51598474000001	0:BA765E92003D0F501E908545FC90BD93453FFB3EA467D9A2CADAA62EDFE31DAB	UQC6dl6SAD0PUB6QhUX8kL2TRT_7PqRn2aLK2qYu3-Mdq_2p	EQA9i9Pd9eTF6pzfxpCqJx0-RKksXOdUICSHqdSm2CJsEv8D
0:B175F9F6B0D1D21F513295AE6140D895188CE5BEBBAAC31C89657116D2529E14	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	KvKHFb1YBDispaQZhKIUMUnMtg/BjO5DVITyYZ2qN4U=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51491366000003	0:8B5D2E179BA7617BE97AC28FD3D9FDA403E9930C2FB74E58D13C7F911DF9B913	UQCLXS4Xm6dhe-l6wo_T2f2kA-mTDC-3TljRPH-RHfm5E-7A	EQCxdfn2sNHSH1Eyla5hQNiVGIzlvruqwxyJZXEW0lKeFOIH
0:91B4675F9B1D68CA8092D1C7148596CFD65D5F19A443EBF6181522B5ED30B668	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	RNnMUpYKqT1/2MLrm+SjhtKObpqY9jy30u6tyAo+jKc=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51730785000001	0:38159CEEF313084C5CA73492EFDFC38D21AE3462BF29474C03301DC1445067C3	UQA4FZzu8xMITFynNJLv38ONIa40Yr8pR0wDMB3BRFBnwyHy	EQCRtGdfmx1oyoCS0ccUhZbP1l1fGaRD6_YYFSK17TC2aFe3
0:0D05BE0B47E26203F0D0AFAA1059637CE263B0D5B0F76ADE2F1A367E2C340CD2	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	xdHw0IdK56p2LzT5WDA3Pr3g71chlxXYfnjr1gW1xYU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51730796000003	0:38134B8F1F83731F38BE10D2AF2FFD1E6624628506F0113B3D2153BD11349656	UQA4E0uPH4NzHzi-ENKvL_0eZiRihQbwETs9IVO9ETSWVuLa	EQANBb4LR-JiA_DQr6oQWWN84mOw1bD3at4vGjZ-LDQM0gEZ
0:DE3F5365AE0AE56395E61E7EBC455C28E92F0FABFEBABEBE545F7D6AF21274DD	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	K7ijSe8bxE5gazfcNTB6tv+WsCFKjF3KPRnLJJjdhgQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51176845000003	0:305EC154060CD1DC12596B17F7E1CE861E91D20CEFC7C7B7EB759FC8250B0506	UQAwXsFUBgzR3BJZaxf34c6GHpHSDO_Hx7frdZ_IJQsFBqHz	EQDeP1NlrgrlY5XmHn68RVwo6S8Pq_66vr5UX31q8hJ03RF9
0:C21C554FE0CD6146382CE41079F088742C57B167884355A28A4749A5A7C90D42	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	UlcyE2ovzP4QzIds+uIdkes3yCZL3SI/a3VdCx7JasA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51375456000001	0:3E0F988D124C3F832B9CD0C1ABBE7472FA06F00895B4F41C9812E00FE0A85E24	UQA-D5iNEkw_gyuc0MGrvnRy-gbwCJW09ByYEuAP4KheJMXR	EQDCHFVP4M1hRjgs5BB58Ih0LFexZ4hDVaKKR0mlp8kNQnX3
0:0460FECBBA4ED2B1990CB1491215BACB40240001CF2D7909B10D83D32C8F6768	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	RcMuaSi9TzxXL3z5zcfxRzSW9uCjTcSRtKCwz+Wxkv8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51599076000003	0:114E09BFF6EE01C49BEFBC61DECD4A1D7F1D7EF8B811C08B10F1C6547490652C	UQARTgm_9u4BxJvvvGHezUodfx1--LgRwIsQ8cZUdJBlLKu_	EQAEYP7Luk7SsZkMsUkSFbrLQCQAAc8teQmxDYPTLI9naJGh
0:F2086BBE8672B522B92CA65797EE17947280943773A22DD8062196933944222A	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	aMTEw8ALXSODDrVNYlkjFb7rdic0nXXSaIvO/tXzBWk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51599163000003	0:FA2A947372D4343075E49A7F3C5A4528A1AF48EE776CB5758BD718A36BC6B3D3	UQD6KpRzctQ0MHXkmn88WkUooa9I7ndstXWL1xija8az0w-v	EQDyCGu-hnK1IrkspleX7heUcoCUN3OiLdgGIZaTOUQiKs0B
0:E41AA1D5E8CCD4E29F5769A29ED4A4DEAA7284A800C44BE191993795C79B66D7	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	C86LeR1WOLLE60TI/dDZtXgkpLSvMHrDuKZ0Okx9Drg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51297849000001	0:34D874CE3EF24C65C69C73781078254DCCE6D2EC7CF097C6CEC4815CB7519F9A	UQA02HTOPvJMZcacc3gQeCVNzObS7Hzwl8bOxIFct1GfmuHM	EQDkGqHV6MzU4p9XaaKe1KTeqnKEqADES-GRmTeVx5tm10tG
0:E451D8C6F774DBF3AB189453F851D170F393B7E0D7313D2CCDFAC9CE6A5F5867	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	n5PIjHZRmr/wl3MXUfOHUJ1LFZdZMXehwKVQfsePt7A=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51599860000001	0:62F233526715D63E154BD8A1D39AF5CDE7AED8DD542F57047F7123363C521DD5	UQBi8jNSZxXWPhVL2KHTmvXN567Y3VQvVwR_cSM2PFId1XTx	EQDkUdjG93Tb86sYlFP4UdFw85O34NcxPSzN-snOal9YZ6cD
0:3AD06F9EF908B919915225A3DA1EABC2C40D753E96FCB49EA0EABFC1162991DD	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	eVaAL31PJAnSfU+mFbAEjokGCL2KYxLEgD2iVi3V42I=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51376145000001	0:7E020873A845CB2B56FE7E58775446E436D3979CACE710766719E684C5DB4048	UQB-AghzqEXLK1b-flh3VEbkNtOXnKznEHZnGeaExdtASL8k	EQA60G-e-Qi5GZFSJaPaHqvCxA11Ppb8tJ6g6r_BFimR3U4t
0:C55EEE54969D7F6A31750DBB83FD41955F0741E70C5361A6E91F0E897978997C	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	fqd1ll9kU8AHcGTklhqLgmIG7myZslB6D975hB27xoY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51376209000001	0:9870C146D803E53101DAD9D69185638496125F4A9A1D8EDF86DDDF7DB03043A9	UQCYcMFG2APlMQHa2daRhWOElhJfSpodjt-G3d99sDBDqQSB	EQDFXu5Ulp1_ajF1DbuD_UGVXwdB5wxTYabpHw6JeXiZfJxR
0:B5241444320D9BA3D85B2F5326BC4BC241B79302E6A28CA705EB61BEA70A4E50	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Z5urmFwXwflPupkLCPMKi4eAo44FgvAN+zxDQR48H34=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51600090000001	0:EA9673682EC2E7826A22160F638FBE9F67CD46F851313C533A8591F0202DB547	UQDqlnNoLsLngmoiFg9jj76fZ81G-FExPFM6hZHwIC21R_Km	EQC1JBREMg2bo9hbL1MmvEvCQbeTAuaijKcF62G-pwpOUCQM
0:66A1AB198439228EAD9828344DBE7AEA17B829D29F9918B93EEEC6918F899CD6	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	yKSbVm27Hc92qeh3eBq1BBXirx6SBY4/YOGewca1r4I=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51376514000001	0:0086B75B37A48587F262C993768D5F0928C398893C95882A9EE23DF108F1BF6C	UQAAhrdbN6SFh_JiyZN2jV8JKMOYiTyViCqe4j3xCPG_bMzD	EQBmoasZhDkijq2YKDRNvnrqF7gp0p-ZGLk-7saRj4mc1gvU
0:FDEDC543F5A5AA887A8F2475F9A58E71308CEBE4396A503E4DE91E1D49896048	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ISdITxYOH/pWJIP82zJFoGoenJ3bBtoB2kTCnzLYnPA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51600537000001	0:03B72F4ADBCF4B1F5E3D8FBECE2C4C5398601368E06379FF4AF905FD5CD13A5F	UQADty9K289LH149j77OLExTmGATaOBjef9K-QX9XNE6X2IK	EQD97cVD9aWqiHqPJHX5pY5xMIzr5DlqUD5N6R4dSYlgSIeg
