address	balance	code_hash	data_hash	jetton	last_transaction_lt	owner	owner_friendly	wallet_friendly
0:60E858E01827712A005138066656BEBA8ABD456C9216711FDD5D7D90075D3EE6	39601122779603	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	1mCje9/Wco8eG75WcIoamdPmkyB7xgUs+IhV9GWZKH4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51605978000001	0:BE2F90C0872901AED145D0B3D5493C2DA42A75B6959D9315C682B1633752645D	UQC-L5DAhykBrtFF0LPVSTwtpCp1tpWdkxXGgrFjN1JkXbAQ	EQBg6FjgGCdxKgBROAZmVr66ir1FbJIWcR_dXX2QB10-5iC_
0:70FA66899AB3F9B93C5110E0057FF701C082CEBF32ECB703AEE68A458CE85DE8	39320195026765	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	0B51+wg3HrgyqZVwul/9nxfNy7b/AGzPDGKETl7DPPI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51382309000001	0:AD14D28176C504E2E9936A381181BAD855107D67ABEC38B8FAAE101BC2AE5833	UQCtFNKBdsUE4umTajgRgbrYVRB9Z6vsOLj6rhAbwq5YMwLA	EQBw-maJmrP5uTxREOAFf_cBwILOvzLstwOu5opFjOhd6M6U
0:7D156D3C57EBB957F0F102EE063D10C0820461F868C0EEDA3EEF59FA03373D28	39267271206671	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qlbvU2wqTFUrAMgWnMuRAhOUMS3Rayfzu6vNV5HDWLE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51401736000001	0:42063F0AA3BB26627F9FFD816068617114721891D0A1B1705E8B66FF70DCE070	UQBCBj8Ko7smYn-f_YFgaGFxFHIYkdChsXBei2b_cNzgcC0b	EQB9FW08V-u5V_DxAu4GPRDAggRh-GjA7to-71n6Azc9KIOr
0:F20022624718E48348185A85CE450C6CEBDA391F61D648B2A66AAAA4295265AB	38882151326379	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	BLMunvPlY10xV8mdi0bRgrlAhgQrXe6alHGxJPoU6+g=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51345527000001	0:52F885F990793517B2D089876FB46F44CC930D646FE1E159BE6B3352EE62BE53	UQBS-IX5kHk1F7LQiYdvtG9EzJMNZG_h4Vm-azNS7mK-U8-O	EQDyACJiRxjkg0gYWoXORQxs69o5H2HWSLKmaqqkKVJlq7SL
0:11733955E13BB16F5BCC2DDD399FE61C3C6D3AA5AC20E3E0F968107471992BEA	38698845134761	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	BU2136ei4bwk7oz6vGU5SY+ViECSFM9UmfeGJIu5we0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51798601000001	0:59C744E5C021748530FC0898F1F77017BEC90C29B09256FD03C4F53681AFFD50	UQBZx0TlwCF0hTD8CJjx93AXvskMKbCSVv0DxPU2ga_9UPjP	EQARczlV4Tuxb1vMLd05n-YcPG06pawg4-D5aBB0cZkr6o3z
0:7AD8EBD701A3544BB8358BAE928CFC736A03F32C3CBFD3EB357228A8E1E6734A	36512894413173	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	daMbCIaVGR9/4hYRCt3wTzTs7bcAXN1AYCIaZHBnCS8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51670236000001	0:D56B4466E6184D46AAE701434933C550A2C55B6D5E71F6227AEE53E230642A91	UQDVa0Rm5hhNRqrnAUNJM8VQosVbbV5x9iJ67lPiMGQqkU2W	EQB62OvXAaNUS7g1i66SjPxzagPzLDy_0-s1ciio4eZzShFc
0:6296978F262D91B771FFCEC8A90F1D882E6960A4730190A7F40AE0284FD62A87	35268249268183	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	bdolBa/GXMrmCTkohjgCtuCzI5QF4H7aOGWeTvhj/80=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51414441000001	0:DCA19178C5FB8C580D33B8E88E76F175CFC45086E40AC7DE6398484EDC9E4E5F	UQDcoZF4xfuMWA0zuOiOdvF1z8RQhuQKx95jmEhO3J5OX6VK	EQBilpePJi2Rt3H_zsipDx2ILmlgpHMBkKf0CuAoT9YqhySB
0:4C8693E1DA257CACC99DF32F41A565672482617F141A6AD805673DD56FCD68A0	34459862975511	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	wfyjeWxH6kkzKmxVHzbpnTJsyzLDKZU+Sg29Hy4lvtI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51557313000001	0:3BFE789D56CFCAD7E7B871805D6D7C03BE368F843DE047C553F87BDCF86FCC63	UQA7_nidVs_K1-e4cYBdbXwDvjaPhD3gR8VT-Hvc-G_MY9KQ	EQBMhpPh2iV8rMmd8y9BpWVnJIJhfxQaatgFZz3Vb81ooBf2
0:7976F11D464CDB713799D5091D78AA6F6A9DA77D2B97A6731000F8C60B400C6F	33982729151190	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	URdR2f1cQg2ehIFE72XpE9hYwikXvQ6MrOwCfG8O5/8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51918734000001	0:55B5FAE416FDB3485E6109985EBF5F81499411FB13D6D1465CE654997EBE8A35	UQBVtfrkFv2zSF5hCZhev1-BSZQR-xPW0UZc5lSZfr6KNV_N	EQB5dvEdRkzbcTeZ1QkdeKpvap2nfSuXpnMQAPjGC0AMb6il
0:752EA50E6302B938569187488964F8FFA1FD1FD70CC90C57E9B3C2F883EE1C00	33764852661905	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	YiS6A1CVTungvqvRgVjtLQrX4H1dUHJ8DHvjMxYeRso=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51677905000001	0:92BA0F4EAE48FFA916A730FBBA073580E1FE6214A4F7DFC74340E540D5ECBC47	UQCSug9Orkj_qRanMPu6BzWA4f5iFKT338dDQOVA1ey8R2Ga	EQB1LqUOYwK5OFaRh0iJZPj_of0f1wzJDFfps8L4g-4cAP_E
0:A6E016050C0F17049E7DB7721788E8AFC75BD7BA7CFD6C253F329BD92BC1DE9F	33647102663671	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ye63jsNhoXSeJfK/u0uBTFG0R/EJsonQFCBZ82OJBfQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51496631000001	0:9698A8F37EF6AAC207FEF69D72685B4ED1C751AB886315B75572DFAAA80ABE85	UQCWmKjzfvaqwgf-9p1yaFtO0cdRq4hjFbdVct-qqAq-hRyt	EQCm4BYFDA8XBJ59t3IXiOivx1vXunz9bCU_MpvZK8Hen8xT
0:25335D856F16F1CB4A8DEEAF9254191EB9A4A70B6F669A480031068B56DF4DB4	33445804764791	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	3M6HiJr/5TJSOuL/yN6cNc2Cbm0c9rniPXyy/913kTI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51175115000003	0:7D7FBCABDB172BBCE7AF7A438A195513D3F4DC7C9F4F161BEAB72DDAED592796	UQB9f7yr2xcrvOevekOKGVUT0_TcfJ9PFhvqty3a7VknlrX-	EQAlM12Fbxbxy0qN7q-SVBkeuaSnC29mmkgAMQaLVt9NtGiR
0:FB7BABEDC6E5A0C55926D476A542BD5A362D5490110F880DD73076086501EE1D	33013259142389	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	J5Fz4T6vEXs+0uxEXwYIkunt7so6SQRR2Nul8F4A4d0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51112640000001	0:3359D9D67C4AB9436AA62C41B80720FBCCD7694990AC4212E321230B757D5FAE	UQAzWdnWfEq5Q2qmLEG4ByD7zNdpSZCsQhLjISMLdX1frl_a	EQD7e6vtxuWgxVkm1HalQr1aNi1UkBEPiA3XMHYIZQHuHduq
0:F7BC946890B164455FD761AEB4CC162A78A5E69818E4ED2002ABC841EAFABD49	32645220525770	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	JcfDsSPUEvZPX6VQqA7adWIH49wnPDMlrZCkS+5OMIw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51369317000001	0:E0ACB35EDE4BEE19302356E3F4A9F05E9387BD3F06E18A4A4EA81401B77B59DF	UQDgrLNe3kvuGTAjVuP0qfBek4e9PwbhikpOqBQBt3tZ33of	EQD3vJRokLFkRV_XYa60zBYqeKXmmBjk7SACq8hB6vq9Scdd
0:A4DD4F7054F728AABD418AFF05852ABDEC34DE20726F980C2B81EAD4AD5EE33A	32534197625878	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	p/t+FhFILZpan2Wc/DSBg/qZHA2t31llPVe/GyiwFJs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51381992000001	0:0930BA03DB5A187E6DA5D23DDBEC08D58EF0F61A404681E50EBCF7956F7CE774	UQAJMLoD21oYfm2l0j3b7AjVjvD2GkBGgeUOvPeVb3zndEjf	EQCk3U9wVPcoqr1Biv8FhSq97DTeIHJvmAwrgerUrV7jOrEw
0:42C636DED2961811451636E4DCF87F5EA21729553DF78EA050D292E74DAFDB1D	32247371069686	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	+o6v87e8a/9vGiB5RjvoUPQFlevPiF9YsPeeKfo4uwo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51125601000001	0:5355F88ACCF46A2B95BEFAA5D80E652BF97A530F6C40343E1EC834D1EDFB222D	UQBTVfiKzPRqK5W--qXYDmUr-XpTD2xAND4eyDTR7fsiLYNG	EQBCxjbe0pYYEUUWNuTc-H9eohcpVT33jqBQ0pLnTa_bHS8t
0:D18D7FD3833568E9716EA0957C36C4123B8B287D9600F1A7BF311FCC06FA9213	32086422865307	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	oo3T+Y0bJeDJtNxT47QxK9lmOTz54Hyap7Tv/CdZ3eU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51284224000001	0:D47B15955CCAA6048E3D61F895605BAB24E4F3EC0F8F2A560D71E0B4A63557BD	UQDUexWVXMqmBI49YfiVYFurJOTz7A-PKlYNceC0pjVXvWxT	EQDRjX_TgzVo6XFuoJV8NsQSO4sofZYA8ae_MR_MBvqSE9Q_
0:903152602EB6C637530B424C3748A3E90D57A25CC63B8A0467EB85AEA63419B3	31601761105200	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	cy+lE39docJKonU0VsbBefctJMYVwGPNc+VBdQv7O3c=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51917378000003	0:91CE48176C875E377C03BE5E7CDB4205985779F0D957881450D6130DD1328443	EQCRzkgXbIdeN3wDvl5820IFmFd58NlXiBRQ1hMN0TKEQ5t3	EQCQMVJgLrbGN1MLQkw3SKPpDVeiXMY7igRn64WupjQZs6rJ
0:816EA5368D1D94B963050A7B1BE1D9DBAD74EE546AF7D8D460A89C7EAA14558E	31325886088138	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	quwagw1nVQJJBh7EIfYJA2tXPrDqSPPx9WA44lF6Ds0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51265771000001	0:41D4E118C135A5FA2692CC53C772DD07AD3719B7133423BADFF5DCC7206B70FB	UQBB1OEYwTWl-iaSzFPHct0HrTcZtxM0I7rf9dzHIGtw-zQj	EQCBbqU2jR2UuWMFCnsb4dnbrXTuVGr32NRgqJx-qhRVjp6M
0:20D058E43CA2973E8C1E18B8F9B4343B994C1645FC16462E23A16B0238E3259D	31287755658889	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	lvwBjttMTZ6RjabFTvbDb9w3xASe4844Th7RTrG04Ig=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51260136000003	0:CAA4DA18304C2E85377201844C772853839A91EFFC5018D7A5E3C348348301BE	UQDKpNoYMEwuhTdyAYRMdyhTg5qR7_xQGNel48NINIMBvt74	EQAg0FjkPKKXPoweGLj5tDQ7mUwWRfwWRi4joWsCOOMlna82
0:DB3D56621B9451250F9F303C78425DEDA17DEC155FEF7F85EBB550D4FB16BAB7	30835944176454	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	w/djofnv3xFEwfSV2JMNC7SFjNz2XU+fE4yv1uEJWIE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51409711000001	0:63E97A69226E75AC34376035033473FF45BC53450A9017BF7CF540D74FE274F1	UQBj6XppIm51rDQ3YDUDNHP_RbxTRQqQF7989UDXT-J08XAJ	EQDbPVZiG5RRJQ-fMDx4Ql3toX3sFV_vf4XrtVDU-xa6tzsE
0:76097F4BDEE4447639124D8BAEDE1D525043B24BB2FC8E511FCD1946BCD8594F	30833418187686	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	hWT6nWoKDycGNoITozI7plwdu7i+Rjd2ELYvO1YUIIA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51400952000001	0:A23788CEE06604E1011D2864AF768EAC3573238F8658377C84EC8EDA4FCEEDED	UQCiN4jO4GYE4QEdKGSvdo6sNXMjj4ZYN3yE7I7aT87t7cBT	EQB2CX9L3uREdjkSTYuu3h1SUEOyS7L8jlEfzRlGvNhZTwA0
0:2C10860EE439272B8AEC82B75FD1D8309A1202A065769C17FEADC2D73A6B7577	30352613909555	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	6vXu1sXz1xyEU4+7EGPbYjXLjXX4ivO2ahUK6Jri5Sk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51488569000001	0:D873721EADF9D005982411CA82C85DDD76AE28AE2B51F23FD2196B55406EF097	UQDYc3IerfnQBZgkEcqCyF3ddq4oritR8j_SGWtVQG7wl80R	EQAsEIYO5DknK4rsgrdf0dgwmhICoGV2nBf-rcLXOmt1dz_-
0:F213D42E8DA6C73613CF26C139187A5A6A30B00DCDA8879A10815DC207B8078A	30304298302159	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Gm0Nv71O+kPjY2G+fpiQ+AJHkhB6NRu45+/9CgQVTm8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51662246000001	0:BEAD3D603BC8620008B784D10D9C5D4BBE76CF6F8CE705659AD1CC10CC4B62E2	UQC-rT1gO8hiAAi3hNENnF1LvnbPb4znBWWa0cwQzEti4qtH	EQDyE9QujabHNhPPJsE5GHpaajCwDc2oh5oQgV3CB7gHigrc
0:42A3CE87CFB177BAF64E0333D045F98E1B6F311E36041D2A21C55EEBA5889F37	30303688640925	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	XAB+dQeMVPh24lBI5LO+g1+9MJfjaJjKrALJDZa0ZkY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51178185000001	0:2D00DDB800AB07CAA98D73B8ABC17D3031BDD5464764BFE70E0A46A46F5CC64D	UQAtAN24AKsHyqmNc7irwX0wMb3VRkdkv-cOCkakb1zGTU5-	EQBCo86Hz7F3uvZOAzPQRfmOG28xHjYEHSohxV7rpYifN1Cb
0:21CC934742F330D1DF5374C09CC0A0320BF0027E136A5617AA2931799E5611BD	30000000000000	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	CXaUR8dXu1mqPCy80rRDSIoh5WGsonjWCAVLTLl45mk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51488565000001	0:6E399FA90F58041D7DBE2E5DE6E197FC698778306733A0081793A7D7EDEAAC9F	UQBuOZ-pD1gEHX2-Ll3m4Zf8aYd4MGczoAgXk6fX7eqsn8Wb	EQAhzJNHQvMw0d9TdMCcwKAyC_ACfhNqVheqKTF5nlYRvbWv
0:49973C3FD103F2F14E8AAD21FBCD6DA0C485A3ACD51303E0669B72A4DA5D7710	29173084811053	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	V+sBf2GWKzp8unPrvSdAPbgtIgsw6Y1jQZ/F99mjve8=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51116707000001	0:6D1B42EFDD9328C75446C6597DB2392076B427B4504F62886794585A3546C865	UQBtG0Lv3ZMox1RGxll9sjkgdrQntFBPYohnlFhaNUbIZW8B	EQBJlzw_0QPy8U6KrSH7zW2gxIWjrNUTA-Bmm3Kk2l13EKGs
0:A29A3ADCE4DA6D9F5AA328823E9F7153061436A1A987F8136A48667DD0983EEF	29150087829229	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	favRZahS8ETWem302ZloMluFX422mYRvf8qtt6Ik8DI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51838023000001	0:6D36126928F0B9CACC5D5CE9C6069B4EA0AD1290E947E0389561AC7FF0ACD94E	UQBtNhJpKPC5ysxdXOnGBptOoK0SkOlH4DiVYax_8KzZTowd	EQCimjrc5Nptn1qjKII-n3FTBhQ2oamH-BNqSGZ90Jg-7xSN
0:2F000F7F09AC846E24B7F5FAC38761E8BAD5A09C28D2A705A4D27B7E946DA50A	28956233543249	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	AOgub6CQNfvWO/Yd8h3zVISwByVQ7gHdDFFuZ407V2U=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51317747000003	0:FE1204631BECD49A668359B8F5C6DC61863521213E0A3CB1ECE6B2B327E8F16D	UQD-EgRjG-zUmmaDWbj1xtxhhjUhIT4KPLHs5rKzJ-jxbafB	EQAvAA9_CayEbiS39frDh2HoutWgnCjSpwWk0nt-lG2lCoIt
0:DAC0A0BC0DFDE0EE8F0FDB95C5BC1CA4BFEA77B3B4E61EE4B7798ECCC9F2C489	28804086884902	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Etp1BgtyCCfO4a7zcFOiG0yyOUPfdmIlL4o32W9Vzm4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51455895000001	0:07A981829A5B3A583D866F7260CD08DAEFC954515AF1946BEF99DE8B12E96F48	UQAHqYGCmls6WD2Gb3JgzQja78lUUVrxlGvvmd6LEulvSArN	EQDawKC8Df3g7o8P25XFvBykv-p3s7TmHuS3eY7MyfLEiaM0
0:1D9E2AAD1396EEE860C5FE9CF90AB80F6636AB28022D7AF1144373005E90E579	28612214993450	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	jMHYTMs60d5DSAAIzW9cSby7xwVbaNr5mI+C8uly5bg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51369199000003	0:5A236B40EE26B2EDD46CC1D91BF6FC374D8CAC70D6CDDFD99131068302CFB42B	UQBaI2tA7iay7dRswdkb9vw3TYyscNbN39mRMQaDAs-0K2Na	EQAdniqtE5bu6GDF_pz5CrgPZjarKAItevEUQ3MAXpDleWkX
0:1567DDECB53D9DC559718E78F408827347D9006BA082CB05D25EBEEF817EAA54	28273001654039	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Xg67GWTb2TRL0or7Lzh5yw4M1rDaobart80F+kZGGx4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	52048279000001	0:2B24D25B4CF4401573786F5AA1E781287FDF2283EF94D04607DAD5516C6B14AB	EQArJNJbTPRAFXN4b1qh54Eof98ig--U0EYH2tVRbGsUq-7U	EQAVZ93stT2dxVlxjnj0CIJzR9kAa6CCywXSXr7vgX6qVKxu
0:151BC4C691E91573AF1047C5FC7ECDCBB24E975D795C7FE34B40EB67CD6ADFF1	28009929233598	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	w7TUUWiQ9qTnzUtwBvFA1POq1dUbcSTRJv0/SNoPL4g=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51405110000003	0:7215E40ECB8699C59086C9F4E60CC19BE9ABCEEED1C4EA4C242730D579046586	UQByFeQOy4aZxZCGyfTmDMGb6avO7tHE6kwkJzDVeQRlhhE5	EQAVG8TGkekVc68QR8X8fs3Lsk6XXXlcf-NLQOtnzWrf8Une
0:0B81D495526E72099E0356E44A7EC7AA244EAB7943EC22E4433CBF0820A0AF49	27827404817182	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	4PYjEjuBF/PUBf9w6mwYHmMxor7bJHhsn/qUuk7bEi0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51561107000003	0:E17A6C062F418B1A86519FF481DA035800ACDF49EE0D8B7752C9675C9B73D368	UQDhemwGL0GLGoZRn_SB2gNYAKzfSe4Ni3dSyWdcm3PTaKiK	EQALgdSVUm5yCZ4DVuRKfseqJE6reUPsIuRDPL8IIKCvSdUA
0:41FCD36A34684F97DC618FFC2FE79C040DB1B4B0353BD5385BA8B604E5EA4B24	27529061944874	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	2BXkL9ETtk0ICP63PPW7tEhOiRxd6BWusHGXDGdP4M0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51507163000004	0:434FD5001E617EE1462352073352FF843C609150684E12973DA4665116B1B814	UQBDT9UAHmF-4UYjUgczUv-EPGCRUGhOEpc9pGZRFrG4FKXg	EQBB_NNqNGhPl9xhj_wv55wEDbG0sDU71ThbqLYE5epLJJ2g
0:CC93A75A518EB0323B76D384198DAB20972B415B697187B9F5F69EAA68587B3D	27520064046582	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	3MKDvbIkDM/Fgtf9ujaw79xtChtpYR1T4Xig0moHsmQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51169352000001	0:BF8A17B71961523E071B5C8EA9CE590750FBFC8797B73FD6AECED95E2EFA9257	UQC_ihe3GWFSPgcbXI6pzlkHUPv8h5e3P9auztleLvqSV8vY	EQDMk6daUY6wMjt204QZjasglytBW2lxh7n19p6qaFh7PY7T
0:49E05879DA810E345EB08C64413508CD041E27B462B77C5A9296D496F69CA124	26953297565391	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	LrZyZ3MmqgjoAeARZUkv7/3D6NQ6/mAkyglLeWXTR1Y=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51230236000001	0:C7210CBF21EA5A90156C0F6D2DA6C87B3656BBE38BD29EBDC926BC2A21A7AABE	UQDHIQy_IepakBVsD20tpsh7Nla744vSnr3JJrwqIaeqvgL1	EQBJ4Fh52oEONF6wjGRBNQjNBB4ntGK3fFqSltSW9pyhJKcp
0:4E6FA4AFFB1285A25015DF5E0C2AC013F6514F9B2639AC80350B7E539AA59ED6	26868527254359	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	gP7UqPt+Zg53dudZhp0+C1gxE6mDCrNODM8Pvpm/Flk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51110500000001	0:469B4EF9A9A01041D200F57F7770E2DFCFD848EFA4206FA6E0C0723AB94341D9	UQBGm075qaAQQdIA9X93cOLfz9hI76Qgb6bgwHI6uUNB2UhL	EQBOb6Sv-xKFolAV314MKsAT9lFPmyY5rIA1C35TmqWe1k-Q
0:4676F88A471797C59B2AF461C716A5FD11356BE19D9E183498C188DE0181980D	26821653495066	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	nzUnzB4/fl5TxiPWJ7xfma1ah5eghk/tJJgVvE71oyo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51111407000001	0:5903333BE53508ACC77ABB1E42D2FEA9DB0C57C31485F1FC58E3ACA2F535DBEE	UQBZAzM75TUIrMd6ux5C0v6p2wxXwxSF8fxY46yi9TXb7nTL	EQBGdviKRxeXxZsq9GHHFqX9ETVr4Z2eGDSYwYjeAYGYDdon
0:5E34E5A69D9D78F3EA55D107D0BEDB887AD4EDA424AF6028FDE14E11E1FAA51B	26656343214495	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	McG8MD09tUP9JoaXIsA69xefdg4qWI9KgsY6hZEfYK4=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51366399000001	0:295E240BB4B2F6B8604AB84D9C3FD75BE98854B474B0A64377F96BE6BAF2ED17	UQApXiQLtLL2uGBKuE2cP9db6YhUtHSwpkN3-WvmuvLtFxoC	EQBeNOWmnZ148-pV0QfQvtuIetTtpCSvYCj94U4R4fqlG9Mn
0:50F8CC6DE936E3974DE725ABE0A3A8B893E375322EDADCB86FE0415D8929A199	26615009177988	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	sFktVtyHGkgdOfjjfu6iuJrPpcTyCRQwRuBGYoWRXHE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51211235000003	0:4E0EE53111038AA128A11C2734D6891DE41284677C785C7D30AAC768D5FD98DB	UQBODuUxEQOKoSihHCc01okd5BKEZ3x4XH0wqsdo1f2Y2xQr	EQBQ-Mxt6Tbjl03nJavgo6i4k-N1Mi7a3Lhv4EFdiSmhmfkN
0:0014DAAD189447B26721DE59286C56F822E878F039365F6D7A74B019061B2679	26314308178488	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Ur5bImUp8tNG+d+E4fxQ5797ml4XaPHPxEc4PBLOUII=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51111784000006	0:2647FB5FC862E26D0DFBC88DFF37034AE3BD2580F3466CDEC1FECFF15AEE4151	UQAmR_tfyGLibQ37yI3_NwNK470lgPNGbN7B_s_xWu5BUQwH	EQAAFNqtGJRHsmch3lkobFb4Iuh48Dk2X216dLAZBhsmefUl
